,slides,speakers,title,recording,date,cohort,tag,subtag
10,https://docs.google.com/presentation/d/1gmVQqDxxbGMqBqVbRRoeBx2nDSMkfUU2g3wGw82-mqs/edit?usp=sharing,['bebatut'],Introducing Open Canvas,https://youtu.be/AMliNkrJIaQ?t=2325,"March 07, 2023",ols-7,Tooling for Project Design,Open Canvas
11,https://docs.google.com/presentation/d/1gmVQqDxxbGMqBqVbRRoeBx2nDSMkfUU2g3wGw82-mqs/edit?usp=sharing,['malvikasharan'],Introducing Open Canvas,https://youtu.be/XulHUHQru2I?t=2168,"March 15, 2023",ols-7,Tooling for Project Design,Open Canvas
12,https://docs.google.com/presentation/d/10CkS3j8LZBULwpy6zzwO2GBHbNBBStD6v4jceuP1TDg/edit?usp=sharing,['yochannah'],Introducing Open Canvas,https://youtu.be/O3yk0yrOHGM?t=2455,"March 07, 2022",ols-5,Tooling for Project Design,Open Canvas
13,https://docs.google.com/presentation/d/10CkS3j8LZBULwpy6zzwO2GBHbNBBStD6v4jceuP1TDg/edit?usp=sharing,['emmyft'],Introducing Open Canvas,https://youtu.be/CnTWxXVM0Qw?t=1398,"March 16, 2022",ols-5,Tooling for Project Design,Open Canvas
14,https://docs.google.com/presentation/d/14LsolqKJdd1T7XMV8PK6yQrjjrz9VPFHRDtjrL_55Js/edit?usp=sharing,['yochannah'],Introducing Open Canvas,https://youtu.be/5lkkHPm6aj8?t=982,"September 10, 2020",ols-2,Tooling for Project Design,Open Canvas
15,https://docs.google.com/presentation/d/18YFRfG6zmoOcpGFH_H2tl6HziY7dWQ0u/edit#slide=id.p19,['malvikasharan'],Introducing Open Canvas,https://youtu.be/bAS74USoPxk?t=1899,"September 27, 2022",ols-6,Tooling for Project Design,Open Canvas
16,https://docs.google.com/presentation/d/18YFRfG6zmoOcpGFH_H2tl6HziY7dWQ0u/edit#slide=id.p19,['yochannah'],Introducing Open Canvas,https://youtu.be/Q1ae8ip4o54?t=2458,"October 05, 2022",ols-6,Tooling for Project Design,Open Canvas
17,https://docs.google.com/presentation/d/e/2PACX-1vR8j2NXWFyWKldK2OoTseN1t5YhLgeCG2OWNIjER5PKfnfGSdYQSjo8LeUCoYFyc3nZedBaNxc-aneH/pub?start=false&loop=false&delayms=3000,['yochannah'],Introducing Open Canvas,https://youtu.be/lFaMk01Z_gY?t=2311,"February 17, 2021",ols-3,Tooling for Project Design,Open Canvas
18,https://docs.google.com/presentation/d/10CkS3j8LZBULwpy6zzwO2GBHbNBBStD6v4jceuP1TDg/edit?usp=sharing,['bebatut'],Introducing Open Canvas,https://youtu.be/NsVX4a3ZOF8?t=1866,"September 22, 2021",ols-4,Tooling for Project Design,Open Canvas
19,https://docs.google.com/presentation/d/10CkS3j8LZBULwpy6zzwO2GBHbNBBStD6v4jceuP1TDg/edit?usp=sharing,['emmyft'],Introducing Open Canvas,https://youtu.be/gcDNb_-JbDI?t=1968,"September 29, 2021",ols-4,Tooling for Project Design,Open Canvas
20,https://docs.google.com/presentation/d/14LsolqKJdd1T7XMV8PK6yQrjjrz9VPFHRDtjrL_55Js/edit?usp=sharing,['yochannah'],Introducing Open Canvas,https://youtu.be/3-cvl7UfSTY?t=1751,"January 29, 2020",ols-1,Tooling for Project Design,Open Canvas
21,https://docs.google.com/presentation/d/1xpVo-66m0mWs8_ZFGuHQwPBTT-vkfBRXwr6WJEb5QRw/edit?usp=sharing,['bebatut'],Introducing Road Mapping,https://youtu.be/AMliNkrJIaQ?t=3166,"March 07, 2023",ols-7,Tooling for Project Design,Project Roadmapping
22,https://docs.google.com/presentation/d/1ncWeisU45m5INf-xNBMHtM-GGPvZ6v0mPlrwOh6FY_I/edit?usp=sharing,['pazbc'],Introducing Road Mapping,https://youtu.be/XulHUHQru2I?t=2887,"March 15, 2023",ols-7,Tooling for Project Design,Project Roadmapping
23,https://docs.google.com/presentation/d/1ncWeisU45m5INf-xNBMHtM-GGPvZ6v0mPlrwOh6FY_I/edit?usp=sharing,['emmyft'],Introducing Road Mapping,https://youtu.be/O3yk0yrOHGM?t=3053,"March 07, 2022",ols-5,Tooling for Project Design,Project Roadmapping
24,https://docs.google.com/presentation/d/1ncWeisU45m5INf-xNBMHtM-GGPvZ6v0mPlrwOh6FY_I/edit?usp=sharing,['malvikasharan'],Introducing Road Mapping,https://youtu.be/CnTWxXVM0Qw?t=2821,"March 16, 2022",ols-5,Tooling for Project Design,Project Roadmapping
25,https://docs.google.com/presentation/d/1IqvBjHlqXk8tkKj7nbp5pneQq19z6yuUq9Bkp3eTYPE/edit?usp=sharing,,Road Mapping,,"September 10, 2020",ols-2,Tooling for Project Design,Project Roadmapping
26,https://docs.google.com/presentation/d/1ZwsxOkiik6QnJtwt5BU42_Uu9u1TbnJC/edit#slide=id.p1,['emmyft'],Introducing Road Mapping,https://youtu.be/bAS74USoPxk?t=2845,"September 27, 2022",ols-6,Tooling for Project Design,Project Roadmapping
27,https://docs.google.com/presentation/d/1ZwsxOkiik6QnJtwt5BU42_Uu9u1TbnJC/edit#slide=id.p1,['yochannah'],Introducing Road Mapping,https://youtu.be/Q1ae8ip4o54?t=3061,"October 05, 2022",ols-6,Tooling for Project Design,Project Roadmapping
28,https://docs.google.com/presentation/d/e/2PACX-1vRwCxOy-Xl240eB2j0xwuyA-1wPhQMiJV1nfQsbtsiGSUxPiuJZotZb91o23dtRS_RbYeyFHlq_z8XN/pub?start=false&loop=false&delayms=3000,['emmyft'],Road Mapping,https://youtu.be/lFaMk01Z_gY?t=3055,"February 17, 2021",ols-3,Tooling for Project Design,Project Roadmapping
29,https://docs.google.com/presentation/d/1ncWeisU45m5INf-xNBMHtM-GGPvZ6v0mPlrwOh6FY_I/edit?usp=sharing,['emmyft'],Introducing Road Mapping,https://youtu.be/NsVX4a3ZOF8?t=2642,"September 22, 2021",ols-4,Tooling for Project Design,Project Roadmapping
30,https://docs.google.com/presentation/d/1ncWeisU45m5INf-xNBMHtM-GGPvZ6v0mPlrwOh6FY_I/edit?usp=sharing,['yochannah'],Introducing Road Mapping,https://youtu.be/gcDNb_-JbDI?t=3069,"September 29, 2021",ols-4,Tooling for Project Design,Project Roadmapping
31,https://docs.google.com/presentation/d/1IqvBjHlqXk8tkKj7nbp5pneQq19z6yuUq9Bkp3eTYPE/edit?usp=sharing,['bebatut'],Road Mapping,https://youtu.be/3-cvl7UfSTY?t=2427,"January 29, 2020",ols-1,Tooling for Project Design,Project Roadmapping
32,,,Project Structure,,"March 22, 2023",ols-7,Tooling for Collaboration,Setting up a project
33,,,Project Structure,,"March 23, 2022",ols-5,Tooling for Collaboration,Setting up a project
34,https://docs.google.com/presentation/d/1V2-6PbJiPOYGBGsHJbKj9Y49iPHsHnAIKnhCuV40U3I/edit#slide=id.g2224fafcba8_0_37,['ekariuki-sleepy'],README & Contributing for Open Projects,https://youtu.be/DG3La_p22N0?t=1080,"March 22, 2023",ols-7,Tooling for Collaboration,README
35,https://docs.google.com/presentation/d/1CYTTEzAzSLUOR6-dwBfhZc5a753OJ2wfu2EXJvXBPkY/edit?usp=sharing,['ha0ye'],README,https://youtu.be/d0A2TaLyhlY?t=714,"March 23, 2022",ols-5,Tooling for Collaboration,README
36,https://docs.google.com/presentation/d/12nifeGLgbZWeq7D1EMjLZIvMieM4pEa522sQLQNnT2g/edit?usp=sharing,['mkuzak'],READMEs for Open Projects,https://youtu.be/aX40ntw0uIg?t=2939,"September 24, 2020",ols-2,Tooling for Collaboration,README
37,https://docs.google.com/presentation/d/1Sh_9lEJ50HtWecB_Zaews-3Shah4TFld/edit?usp=drive_web&ouid=113583685317579296794&rtpof=true,['mxrtinez'],README,https://youtu.be/M0szFcbGdBU?t=1711,"October 12, 2022",ols-6,Tooling for Collaboration,README
38,https://docs.google.com/presentation/d/1APGIvU1aZ_zNkLmC5SYlLXBh6LZK_Qe97-3C_3oXcFI/edit?usp=sharing” with “https://docs.google.com/presentation/d/1K-to88_TV4UI7-ek2ph5PIsqEZcYEprT1KkEXysCWiA/edit?usp=sharing,['c-martinez'],README,https://youtu.be/Enn2NGMGC2k?t=2138,"March 03, 2021",ols-3,Tooling for Collaboration,README
39,https://docs.google.com/presentation/d/1CYTTEzAzSLUOR6-dwBfhZc5a753OJ2wfu2EXJvXBPkY/edit?usp=sharing,['alexwlchan'],README,https://youtu.be/kAxVZDI18RU?t=2270,"October 06, 2021",ols-4,Tooling for Collaboration,README
40,https://docs.google.com/presentation/d/1APGIvU1aZ_zNkLmC5SYlLXBh6LZK_Qe97-3C_3oXcFI/edit?usp=sharing,['mkuzak'],READMEs for Open Projects,https://youtu.be/y9y8a3O4fjg?t=1831,"February 12, 2020",ols-1,Tooling for Collaboration,README
41,https://docs.google.com/presentation/d/1-Ns22S18_eP6VvEwMx6Mxo5cukFYVSG8W6kaZctyWpc/edit?usp=sharing,['ha0ye'],Open Licensing,https://youtu.be/DG3La_p22N0?t=2065,"March 22, 2023",ols-7,Tooling for Collaboration,Open Licensing
42,https://docs.google.com/presentation/d/1JX7IBxHBlMBd5xf3Qxu-ZbInqgIXA-Y0eulHJiv5dA0/edit?usp=sharing,['rgaiacs'],Open Licensing,https://youtu.be/d0A2TaLyhlY?t=1604,"March 23, 2022",ols-5,Tooling for Collaboration,Open Licensing
43,https://docs.google.com/presentation/d/1qep_rtGuiD7MXOul1KJrgjNYjYw_4WOvdpUO1tTUj1w/edit?usp=sharing,['christinerogers'],A Primer on Open Licenses,https://youtu.be/aX40ntw0uIg?t=1946,"September 24, 2020",ols-2,Tooling for Collaboration,Open Licensing
44,https://docs.google.com/presentation/d/1YGZVJhEuvuv1YKEVH_DW8aCVnwqCoBRC/edit#slide=id.p1,['contraexemplo'],Open Licensing,https://youtu.be/M0szFcbGdBU?t=856,"October 12, 2022",ols-6,Tooling for Collaboration,Open Licensing
45,https://docs.google.com/presentation/d/1-Ns22S18_eP6VvEwMx6Mxo5cukFYVSG8W6kaZctyWpc/edit?usp=sharing,['ha0ye'],A Primer on Open Licenses,https://youtu.be/Enn2NGMGC2k?t=1176,"March 03, 2021",ols-3,Tooling for Collaboration,Open Licensing
46,https://docs.google.com/presentation/d/1JX7IBxHBlMBd5xf3Qxu-ZbInqgIXA-Y0eulHJiv5dA0/edit?usp=sharing,['kaythaney'],Open Licensing,https://youtu.be/kAxVZDI18RU?t=973,"October 06, 2021",ols-4,Tooling for Collaboration,Open Licensing
47,https://docs.google.com/presentation/d/1ymSOc9vPnFJpU0FwFBqw25qhSmJVAv5scpi-N9KVopc/edit?usp=sharing,['joshsimmons'],A Primer on Open Licenses,https://youtu.be/y9y8a3O4fjg?t=383,"February 12, 2020",ols-1,Tooling for Collaboration,Open Licensing
48,https://docs.google.com/presentation/d/1-Ns22S18_eP6VvEwMx6Mxo5cukFYVSG8W6kaZctyWpc/edit?usp=sharing,['andreasancheztapia'],Code of Conduct,https://youtu.be/DG3La_p22N0?t=3131,"March 22, 2023",ols-7,Tooling for Collaboration,Code of Conduct
49,https://docs.google.com/presentation/d/1ko91U3CXbuFd3hiXRtrLxVtNcoMQgzvhAVeKId0dFZc/edit?usp=sharing,['dsarahstamps'],Contributing Guidelines and Code of Conduct,https://youtu.be/d0A2TaLyhlY?t=2455,"March 23, 2022",ols-5,Tooling for Collaboration,Code of Conduct
50,https://docs.google.com/presentation/d/196NOwvIx2A_cSOKE7YEyDvww7lehxBmef9O4B_FLodc/edit?usp=sharing,['lwinfree'],Contributing Guidelines and Codes of Conduct for Open Projects,https://youtu.be/aX40ntw0uIg?t=3747,"September 24, 2020",ols-2,Tooling for Collaboration,Code of Conduct
51,https://docs.google.com/presentation/d/1hN_aYQT_uL3CczvB-62MSlhPa8Opnukh/edit#slide=id.p2,['sayalaruano'],Contributing Guidelines and Code of Conduct,https://youtu.be/M0szFcbGdBU?t=2571,"October 12, 2022",ols-6,Tooling for Collaboration,Code of Conduct
52,https://docs.google.com/presentation/d/e/2PACX-1vSohISYePu3i64JyoI3Lc_GRBTNuWT9x98uFd2HVI0zGQSODiNv03ZSGTcPZcm_cz38K-vhtRRzdhfI/pub?start=false&loop=false&delayms=3000,['malvikasharan'],Contributing Guidelines and Code of Conduct,https://youtu.be/Enn2NGMGC2k?t=3066,"March 03, 2021",ols-3,Tooling for Collaboration,Code of Conduct
53,https://docs.google.com/presentation/d/1ko91U3CXbuFd3hiXRtrLxVtNcoMQgzvhAVeKId0dFZc/edit?usp=sharing,['ekaroune'],Contributing Guidelines and Code of Conduct,https://youtu.be/kAxVZDI18RU?t=3329,"October 06, 2021",ols-4,Tooling for Collaboration,Code of Conduct
54,https://docs.google.com/presentation/d/1aLaDBwH64PCRtCLIftVkjBYT60ifWuIV7Im2t8BXN8Q/edit?usp=sharing,['karinlag'],Contributing Guidelines and Codes of Conduct for Open Projects,https://youtu.be/y9y8a3O4fjg?t=2605,"February 12, 2020",ols-1,Tooling for Collaboration,Code of Conduct
55,https://docs.google.com/presentation/d/1qymN0F-kToQfFIPjXOrXe7lHPy_UB0Buew2kAI1WfWg/edit#slide=id.g6e56d02ad9_0_0,,Introduction to GitHub,https://youtu.be/hXRw33CbDJk,"March 28, 2023",ols-7,Tooling for Collaboration,GitHub Introduction
56,https://docs.google.com/presentation/d/1qymN0F-kToQfFIPjXOrXe7lHPy_UB0Buew2kAI1WfWg/edit?usp=sharing,['malvikasharan'],Introduction to GitHub,https://youtu.be/90BOler9hqI,"March 28, 2022",ols-5,Tooling for Collaboration,GitHub Introduction
57,https://docs.google.com/presentation/d/1a14DBUdW2LOAtlNv181gZ_KTc_W_xAqy/edit#slide=id.p1,['pherterich'],Introduction to GitHub,https://youtu.be/7Oq81K27NmU?t=46,"October 18, 2022",ols-6,Tooling for Collaboration,GitHub Introduction
58,https://docs.google.com/presentation/d/1qymN0F-kToQfFIPjXOrXe7lHPy_UB0Buew2kAI1WfWg/edit?usp=sharing,['malvikasharan'],Introduction to GitHub,https://youtu.be/lRW8mlpTw5M,"October 13, 2021",ols-4,Tooling for Collaboration,GitHub Introduction
59,https://docs.google.com/presentation/d/1snmV5BMFIuTAs60-PcejRj0NUhpvswvb/edit?usp=sharing&ouid=113583685317579296794&rtpof=true&sd=true,['laitanawe'],Writing reproducible code,https://youtu.be/hOiDzn4Iqp4?t=332,"May 10, 2023",ols-7,Tooling for Collaboration,Code Review
60,,['graciellehigino'],Code-review,https://youtu.be/n3JkOyt6bRM?t=1911,"November 30, 2022",ols-6,Tooling for Collaboration,Code Review
61,https://olscoding.netlify.app/,['yabellini'],Programming for science,https://youtu.be/hOiDzn4Iqp4?t=2920,"May 10, 2023",ols-7,Tooling for Collaboration,Good Coding Practices
62,https://drive.google.com/file/d/1w8AUnsbwSpqfEK0YxKmSZGIeIlEbppSN/view?usp=share_link,['gemmaturon'],"Code style, testing",https://youtu.be/n3JkOyt6bRM?t=271,"November 30, 2022",ols-6,Tooling for Collaboration,Good Coding Practices
63,https://docs.google.com/presentation/d/1p_r-mgcOWJD34Tc4V_dgkksmoPjUsILHecSdQuxwyQE/edit?usp=sharing,['jywarren'],Hardware and inclusive structures for collaborative work,https://youtu.be/6ZlrGVxjd5Q?t=3117,"November 09, 2022",ols-6,Tooling for Collaboration,Project Design for Collaboration
64,https://docs.google.com/presentation/d/1s0uV2klFu8RyTCfpWIqL0lUjYlk6u_vx92v48nk-TU8/edit#slide=id.g6e991a6896_0_209,['bebatut'],Welcoming new contributions to your project,https://youtu.be/GdZ3kfKP43A?t=3927,"May 12, 2021",ols-3,Tooling for Collaboration,Project Design for Collaboration
65,https://docs.google.com/presentation/d/1eKRgozsGmJvjPELyP4KMgrgHchp7o58YowC5RkgLNd4/edit?usp=sharing,['yochannah'],Open Science,https://youtu.be/ViqeEI3J9dY?t=262,"April 04, 2023",ols-7,Open Science,Open Science Introduction
66,https://docs.google.com/presentation/d/1w_WWb7Mj7NgX4pLBejB4Vc_ofK7ZHOUYOT1MCeKVi20/edit?usp=sharing,['malvikasharan'],Welcome to OLS!,https://youtu.be/3-cvl7UfSTY?t=278,"January 29, 2020",ols-1,Open Science,Open Science Introduction
67,https://drive.google.com/file/d/1BQ641IWIKjgC33ltqdAkEaxUkGljh3eL/view?usp=share_link,['olexandr-konovalov'],Open Evaluation in JOSS - Journal of Open Source Software,https://youtu.be/ViqeEI3J9dY?t=962,"April 04, 2023",ols-7,Open Science,Open Evaluation
68,https://docs.google.com/presentation/d/1_8Fp5DKh_XXwj34DwR-dzTvUCk1c0ynhy7MvmaHFFoA/edit?usp=sharing,['ganleyemma'],Open Protocols,https://youtu.be/0BkHqudkjWg?t=3557,"October 22, 2020",ols-2,Open Science,Open Evaluation
69,https://docs.google.com/presentation/d/1lrodEXOSuh_01-EuLOi5hyZmDJ7xJBQaQ4iF3Ylvlyo/edit?usp=sharing,['lenny-teytelman'],Open Protocols,https://youtu.be/Vizk7fni5Eo?t=2287,"March 31, 2021",ols-3,Open Science,Open Evaluation
70,https://docs.google.com/presentation/d/13d3BgND53cviFRnuQpmWk5UtMYtpSDqpUu9jq4ykNrM/edit?usp=sharing,['anita-broellochs'],Open Protocols,https://youtu.be/HaQyv48sMPY?t=3708,"March 11, 2020",ols-1,Open Science,Open Evaluation
71,https://docs.google.com/presentation/d/1c5r83gUCdg_2_sS5LAB-7NLQccYfeN6OmkUSj_WFwGs/edit?usp=sharing,['ahoyi'],Nigerian Open Science Highlights,https://youtu.be/ViqeEI3J9dY?t=1753,"April 04, 2023",ols-7,Open Science,Open Science Infrastructures
72,https://docs.google.com/presentation/d/18r-Zpec769BwP4TUAfG_ChGsOrdnU7Ber9ofjbLdwS8/edit?usp=sharing,['joy-owango'],Open training in low and middle income settings ,https://youtu.be/TqzM6cAeBoI?t=2309,"May 02, 2022",ols-5,Open Science,Open Science Infrastructures
73,,['phaarouknucleus'],Open engagement of social actors,https://youtu.be/ViqeEI3J9dY?t=3046,"April 04, 2023",ols-7,Open Science,Open Engagement of Social Actors
74,,['gilbert-beyamba'],"Public engagement: Open Infrastructure, Citizen Science, Science Communication",https://youtu.be/rUusShaYC4o?t=466,"May 30, 2022",ols-5,Open Science,Open Engagement of Social Actors
75,https://www.canva.com/design/DAFR7veE-rw/C_LmTG_0lzCxAYcSM-QZhQ/view?utm_content=DAFR7veE-rw&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton,['marcoanteghini'],"Public engagement: Open Infrastructure, Citizen Science, Science Communication",https://youtu.be/I1Jks2PE0ME?t=2115,"December 20, 2022",ols-6,Open Science,Open Engagement of Social Actors
76,https://zenodo.org/record/4651431,['georgiahca'],Participatory Citizen Science,https://youtu.be/Vizk7fni5Eo?t=3792,"March 31, 2021",ols-3,Open Science,Open Engagement of Social Actors
77,,['yvanlebras'],"Open / citizen sience, the only way to ",https://youtu.be/DbqsS1-ueqI?t=1705,"December 15, 2021",ols-4,Open Science,Open Engagement of Social Actors
78,https://www.slideshare.net/gedankenstuecke/2020-0311openlifesciences,['gedankenstuecke'],Citizen science using your own personal data,https://youtu.be/HaQyv48sMPY?t=891,"March 11, 2020",ols-1,Open Science,Open Engagement of Social Actors
79,https://docs.google.com/presentation/d/1ecLEm7aNPeswOCnpiQQE8rnSyl6Equce_6YAJrR2_oc/edit?usp=sharing,['amchagas'],Open Source Hardware,https://youtu.be/iAckka2c6yc?t=147,"May 02, 2023",ols-7,Open Science,Open Hardware
80,,['thessaly'],"Open tools, for opening science",https://www.youtube.com/watch?v=BtUNjoTr5eg,"October 08, 2020",ols-2,Open Science,Open Hardware
81,https://docs.google.com/presentation/d/1SJJjYujbAjRUgrjbT7ZSofqp4tgZ5eNf5wPMqHRfmn4/edit#slide=id.g175a0ec481e_1_88,['pazbc'],Open science hardware,https://youtu.be/AggJQTgsaaU?t=3678,"October 25, 2022",ols-6,Open Science,Open Hardware
82,https://docs.google.com/presentation/d/1p9y7hBmz-ky38JsosaSYi2LmB1fPD0IyIB_BnLAidmo/edit?usp=sharing,['amchagas'],Open Source/Science Hardware,https://youtu.be/XkzCr3fiSCg?t=3593,"March 17, 2021",ols-3,Open Science,Open Hardware
83,https://docs.google.com/presentation/d/1JJWt0OtVWTMHbouXOF0w1QJsxwv-rUXiqHmkEx-A5B8/edit?usp=sharing,['thessaly'],Open Science Hardware,https://youtu.be/hiLDGLfXa2s?t=1141,"February 26, 2020",ols-1,Open Science,Open Hardware
84,https://docs.google.com/presentation/d/1HRxtMemWWYrBniYkW60twA3Fd0AuEDdNryGREagDypk/edit#slide=id.g21f04b7f88a_0_77,['mdbarker'],Open Source Software,https://youtu.be/iAckka2c6yc?t=884,"May 02, 2023",ols-7,Open Science,Open Source Software
85,https://docs.google.com/presentation/d/1V0ns7MiBRlKWgJHq15Xy-q0HZOeJYdkKs0PMAMoKXn8/edit?usp=sharing,['lwasser'],"Open Source Drives Open Science - 
pyOpenSci",https://youtu.be/hOiDzn4Iqp4?t=1594,"May 10, 2023",ols-7,Open Science,Open Source Software
86,https://tinyurl.com/59754uzx,['ajstewartlang'],Open Source Software in Research,https://youtu.be/yCCNZH9JS-0?t=1387,"April 04, 2022",ols-5,Open Science,Open Source Software
87,,['sdruskat'],Steps towards FAIRer and more citable software,https://youtu.be/rUusShaYC4o?t=2438,"May 30, 2022",ols-5,Open Science,Open Source Software
88,https://docs.google.com/presentation/d/1uZuqgoJp67uRB6t0LCZJ06V8YYyff9-iqrv6zfqtOhk,['anenadic'],Open Source Software,https://youtu.be/fyz4gB4XPJk?t=1266,"October 08, 2020",ols-2,Open Science,Open Source Software
89,https://drive.google.com/file/d/1LtG_gVhszVl13yohYuxTipaKnxV77cqP/view?usp=sharing,['fpsom'],FAIR Research Software,https://youtu.be/ylqDx_ELfus?t=2848,"November 05, 2020",ols-2,Open Science,Open Source Software
90,https://2022-10-25-lpc-oss.netlify.app/#8,['luispedro'],Open Science Software,https://youtu.be/AggJQTgsaaU?t=1288,"October 25, 2022",ols-6,Open Science,Open Source Software
91,https://docs.google.com/presentation/d/12hqzyIdYqSKnFokcTT2i8QhO74vcx7OkluUdiRd_ah8/edit?usp=share_link,['ha0ye'],Open Source Software ,https://youtu.be/n3JkOyt6bRM?t=2996,"November 30, 2022",ols-6,Open Science,Open Source Software
92,https://docs.google.com/presentation/d/19fZRMPzK2OrynrOdVzkq703j2fz6knAiFjn2JEPfmIQ/edit?usp=sharing,['hexylena'],Open Source in Research,https://youtu.be/XkzCr3fiSCg?t=1190,"March 17, 2021",ols-3,Open Science,Open Source Software
93,https://doi.org/10.6084/m9.figshare.14410751.v1,['npch'],Good enough practices for FAIR software,https://youtu.be/j-rPaiojNFk?t=2915,"April 14, 2021",ols-3,Open Science,Open Source Software
94,https://docs.google.com/presentation/d/1cfeNl3URWS-IOrG-gwfEzIsg1VN9JQepQhcP54xvAkY/edit?usp=sharing,['samvanstroud'],Open Source in Research,https://youtu.be/kjhrrfF2fvM?t=4383,"October 20, 2021",ols-4,Open Science,Open Source Software
95,https://github.com/Nikoleta-v3/talks/blob/master/talks/2021-11-17-Open-Life-Science/main.pdf,['nikoleta-v3'],Publishing & Citing Open Research Code,https://youtu.be/SfGHnCedkwY?t=3485,"November 17, 2021",ols-4,Open Science,Open Source Software
96,https://doi.org/10.5281/zenodo.5783459,['sdruskat'],Software citation with the Citation File Format,https://youtu.be/DbqsS1-ueqI?t=2997,"December 15, 2021",ols-4,Open Science,Open Source Software
97,https://ajstewartlang.github.io/talks/OLS_talk/assets/player/KeynoteDHTMLPlayer.html,['ajstewartlang'],Open Software in Research,https://youtu.be/hiLDGLfXa2s?t=2239,"February 26, 2020",ols-1,Open Science,Open Source Software
98,https://docs.google.com/presentation/d/1i9ZS2bw_zefmjYBVTZSieyp4xI_T9PrH-pIiPeP3wY0/edit#slide=id.g21280744133_2_33 ,['batoolmm'],Openness to diversity of knowledge,https://youtu.be/iAckka2c6yc?t=2577,"May 02, 2023",ols-7,Open Science,Openness to Diversity of Knowledge
99,,['gedankenstuecke'],Citizen Science,https://youtu.be/HaQyv48sMPY?t=860,"October 22, 2020",ols-2,Open Science,Openness to Diversity of Knowledge
100,https://doi.org/10.5281/zenodo.7938759,['estherplomp'],Open Data,https://youtu.be/CzkkO4wO2eQ?t=145,"May 17, 2023",ols-7,Open Science,Open Data
101,https://docs.google.com/presentation/d/e/2PACX-1vQ__5JVOhFNoKufqIPflvEfUE1Vuxi9Euj975yCI14nJfeeyansg1RpuIteyTtmlQCyfacWTwB_QZ3N/pub?start=false&loop=false&delayms=3000#slide=id.p,['unode'],Open Data,https://youtu.be/yCCNZH9JS-0?t=199,"April 04, 2022",ols-5,Open Science,Open Data
